Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           EntangleApp::~EntangleApp() [225]
[226]    0.0    0.00    0.00       1         EntangleApp::~EntangleApp() [226]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[227]    0.0    0.00    0.00       1         void wxEvtHandler::Bind<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>(wxEventTypeTag<wxTreeEvent> const&, void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*, int, int, wxObject*) [227]
                0.00    0.00       1/1           wxEventFunctorMethod<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>* wxNewEventFunctor<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>(wxEventTypeTag<wxTreeEvent> const&, void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*) [218]
                0.00    0.00       1/18          wxEventTypeTag<wxTreeEvent>::operator int const&() const [137]
-----------------------------------------------
                0.00    0.00       1/1           wxControlContainerBase::UpdateParentCanFocus() [10554]
[228]    0.0    0.00    0.00       1         wxWindowBase::SetCanFocus(bool) [228]
-----------------------------------------------
                0.00    0.00       1/1           wxSizer::SetSizeHints(wxWindow*) [12239]
[229]    0.0    0.00    0.00       1         wxWindowBase::SetMinClientSize(wxSize const&) [229]
-----------------------------------------------
                0.00    0.00       1/1           EntangleApp::OnInit() [223]
[230]    0.0    0.00    0.00       1         EntangleDialog::EntangleDialog(wxWindow*, int) [230]
                0.00    0.00      25/5511        wxString::~wxString() [14]
                0.00    0.00      13/519         wxString::wxString(wchar_t const*) [58]
                0.00    0.00       8/8           wxSizer::Add(wxWindow*, int, int, int, wxObject*) [174]
                0.00    0.00       6/3084        wxString::wxString() [18]
                0.00    0.00       6/398         wxString::wxString(char const*) [69]
                0.00    0.00       6/8           wxGetTranslation(wxString const&, wxString const&) [170]
                0.00    0.00       4/427         wxSize::wxSize(int, int) [65]
                0.00    0.00       4/4           wxEventTypeTag<wxCommandEvent>::operator int const&() const [181]
                0.00    0.00       4/4           wxEvtHandler::Connect(int, int, void (wxEvtHandler::*)(wxEvent&), wxObject*, wxEvtHandler*) [179]
                0.00    0.00       3/116         wxArrayString::wxArrayString() [98]
                0.00    0.00       3/3           wxStaticText::wxStaticText(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&) [186]
                0.00    0.00       2/2           wxSizer::Add(wxSizer*, int, int, int, wxObject*) [208]
                0.00    0.00       2/2           wxButton::wxButton(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [209]
                0.00    0.00       1/2           wxDialog::wxDialog() [210]
                0.00    0.00       1/1           wxNavigationEnabled<wxTopLevelWindow>::SetFocus() [244]
                0.00    0.00       1/1           wxGenericDirCtrl::wxGenericDirCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&, int, wxString const&) [241]
                0.00    0.00       1/3           wxWindowBase::ConvertDialogToPixels(wxSize const&) const [197]
                0.00    0.00       1/75          wxSize::GetWidth() const [106]
                0.00    0.00       1/1           wxTextCtrl::wxTextCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [222]
                0.00    0.00       1/1           wxImage::wxImage(wxString const&, wxBitmapType, int) [252]
                0.00    0.00       1/6           wxBitmap::wxBitmap(wxImage const&, int) [177]
                0.00    0.00       1/1           wxBitmapButton::wxBitmapButton(wxWindow*, int, wxBitmap const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [232]
                0.00    0.00       1/35          wxImage::~wxImage() [122]
                0.00    0.00       1/1           wxBoxSizer::wxBoxSizer(int) [219]
                0.00    0.00       1/2           wxWindowBase::Center(int) [202]
                0.00    0.00       1/1           DroppedFilesReciever::DroppedFilesReciever(EntangleDialog*) [245]
                0.00    0.00       1/1           void wxEvtHandler::Bind<wxEventTypeTag<wxTreeEvent>, EntangleDialog, wxTreeEvent, EntangleDialog>(wxEventTypeTag<wxTreeEvent> const&, void (EntangleDialog::*)(wxTreeEvent&), EntangleDialog*, int, int, wxObject*) [227]
-----------------------------------------------
                0.00    0.00       1/1           EntangleApp::OnInit() [223]
[231]    0.0    0.00    0.00       1         EntangleDialog::~EntangleDialog() [231]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[232]    0.0    0.00    0.00       1         wxBitmapButton::wxBitmapButton(wxWindow*, int, wxBitmap const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [232]
                0.00    0.00       1/1           wxBitmapButtonBase::wxBitmapButtonBase() [242]
-----------------------------------------------
                0.00    0.00       1/1           wxTextCtrlBase::wxTextCtrlBase() [235]
[233]    0.0    0.00    0.00       1         wxTextAreaBase::wxTextAreaBase() [233]
                0.00    0.00       1/3084        wxString::wxString() [18]
                0.00    0.00       1/1           wxTextAttr::wxTextAttr() [220]
-----------------------------------------------
                0.00    0.00       1/1           wxTextCtrlBase::~wxTextCtrlBase() [236]
[234]    0.0    0.00    0.00       1         wxTextAreaBase::~wxTextAreaBase() [234]
                0.00    0.00       1/1           wxTextAttr::~wxTextAttr() [221]
                0.00    0.00       1/5511        wxString::~wxString() [14]
-----------------------------------------------
                0.00    0.00       1/1           wxTextCtrl::wxTextCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [222]
[235]    0.0    0.00    0.00       1         wxTextCtrlBase::wxTextCtrlBase() [235]
                0.00    0.00       1/9           wxControl::wxControl() [167]
                0.00    0.00       1/1           wxTextAreaBase::wxTextAreaBase() [233]
-----------------------------------------------
                0.00    0.00       1/1           wxTextCtrl::~wxTextCtrl() [3640]
[236]    0.0    0.00    0.00       1         wxTextCtrlBase::~wxTextCtrlBase() [236]
                0.00    0.00       1/1           wxTextAreaBase::~wxTextAreaBase() [234]
                0.00    0.00       1/9           wxControl::~wxControl() [168]
-----------------------------------------------
                0.00    0.00       1/1           wxBitmapButton::Create(wxWindow*, int, wxBitmap const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [6257]
[237]    0.0    0.00    0.00       1         wxAnyButtonBase::SetBitmapLabel(wxBitmap const&) [237]
-----------------------------------------------
                0.00    0.00       1/1           wxEntryReal(int&, wchar_t**) [1601]
[238]    0.0    0.00    0.00       1         wxAppConsoleBase::CallOnInit() [238]
                0.00    0.00       1/1           EntangleApp::OnInit() [223]
-----------------------------------------------
                0.00    0.00       1/1           wxEventLoopBase::OnExit() [7197]
[239]    0.0    0.00    0.00       1         wxAppConsoleBase::OnEventLoopExit(wxEventLoopBase*) [239]
-----------------------------------------------
                0.00    0.00       1/1           DroppedFilesReciever::~DroppedFilesReciever() [247]
[240]    0.0    0.00    0.00       1         wxFileDropTarget::~wxFileDropTarget() [240]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[241]    0.0    0.00    0.00       1         wxGenericDirCtrl::wxGenericDirCtrl(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxString const&, int, wxString const&) [241]
                0.00    0.00       3/3084        wxString::wxString() [18]
                0.00    0.00       1/9           wxControl::wxControl() [167]
                0.00    0.00       1/139         wxTreeItemId::wxTreeItemId() [88]
-----------------------------------------------
                0.00    0.00       1/1           wxBitmapButton::wxBitmapButton(wxWindow*, int, wxBitmap const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [232]
[242]    0.0    0.00    0.00       1         wxBitmapButtonBase::wxBitmapButtonBase() [242]
                0.00    0.00       1/1           wxButton::wxButton() [253]
-----------------------------------------------
                0.00    0.00       1/1           wxBitmapButton::~wxBitmapButton() [6261]
[243]    0.0    0.00    0.00       1         wxBitmapButtonBase::~wxBitmapButtonBase() [243]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[244]    0.0    0.00    0.00       1         wxNavigationEnabled<wxTopLevelWindow>::SetFocus() [244]
-----------------------------------------------
                0.00    0.00       1/1           EntangleDialog::EntangleDialog(wxWindow*, int) [230]
[245]    0.0    0.00    0.00       1         DroppedFilesReciever::DroppedFilesReciever(EntangleDialog*) [245]
-----------------------------------------------
                0.00    0.00       1/1           void wxDELETE<wxDropTarget>(wxDropTarget*&) [2357]
[246]    0.0    0.00    0.00       1         DroppedFilesReciever::~DroppedFilesReciever() [246]
                0.00    0.00       1/1           DroppedFilesReciever::~DroppedFilesReciever() [247]
-----------------------------------------------
                0.00    0.00       1/1           DroppedFilesReciever::~DroppedFilesReciever() [246]
[247]    0.0    0.00    0.00       1         DroppedFilesReciever::~DroppedFilesReciever() [247]
